player_id,player_name,entry_course,starts,avg_st,min_st,max_st,top_st_rate,reliability
3783,瓜 生 正 義,1,25,0.117,0.05,0.23,28.0,A
3444,香 月 大 介,2,11,0.141,0.09,0.22,0.0,B
3928,林 恵 祐,3,22,0.164,0.03,0.26,0.0,A
4679,植 田 太 一,4,9,0.148,0.01,0.22,33.33,C
4709,岡 村 将 也,5,18,0.146,0.02,0.34,33.33,B
4741,中 村 直 喜,6,15,0.195,0.08,0.38,0.0,B
3898,平 田 忠 則,1,23,0.117,0.04,0.21,47.83,A
4368,山 口 隆 史,2,13,0.159,0.06,0.33,38.46,B
4332,村 上 彰 一,3,7,0.15,0.07,0.26,0.0,C
4234,野 相 弘 司,4,3,0.21,0.1,0.32,0.0,参考
4336,松 田 竜 馬,5,13,0.162,0.04,0.26,15.38,B
4768,田 代 元 気,6,13,0.188,0.02,0.28,15.38,B
4451,松 崎 祐太郎,3,12,0.14,0.09,0.18,0.0,B
3714,梶 原 正,4,14,0.13,0.06,0.24,57.14,B
4193,郷 原 章 平,5,12,0.138,0.01,0.23,25.0,B
2273,原 田 順 一,2,4,0.175,0.08,0.36,0.0,参考
3876,中 辻 崇 人,1,35,0.129,0.04,0.29,48.57,A
4544,松 田 大志郎,3,14,0.176,0.08,0.38,7.14,B
3537,田 山 和 広,4,8,0.211,0.12,0.38,0.0,C
4122,安 東 幸 治,5,15,0.159,0.0,0.35,26.67,B
4729,佐 藤 謙史朗,6,12,0.193,0.1,0.34,50.0,B
3869,井 芹 大 志,1,3,0.103,0.06,0.15,0.0,参考
4371,西 山 貴 浩,2,24,0.129,0.05,0.29,12.5,A
4355,小 川 広 大,3,8,0.181,0.09,0.32,25.0,C
3851,森 田 昭 彦,5,9,0.13,0.04,0.27,0.0,C
4236,松 村 敏,2,23,0.113,0.03,0.2,52.17,A
3473,石 川 真 二,3,14,0.172,0.04,0.26,7.14,B
4368,山 口 隆 史,5,18,0.175,0.04,0.35,22.22,B
4549,小 林 文 彦,4,14,0.205,0.08,0.42,7.14,B
3702,貞 兼 淳 二,6,3,0.307,0.21,0.46,0.0,参考
4607,鶴 田 勇 雄,1,27,0.157,0.07,0.31,40.74,A
3434,松 尾 宣 邦,2,15,0.173,0.09,0.29,13.33,B
4487,三 原 司,3,12,0.164,0.06,0.25,8.33,B
4679,植 田 太 一,5,17,0.203,0.02,0.43,11.76,B
4180,上 野 秀 和,6,10,0.173,0.1,0.29,0.0,B
4189,川 上 剛,1,55,0.159,0.07,0.34,18.18,A
3537,田 山 和 広,2,13,0.19,0.12,0.26,0.0,B
4736,高 倉 和 士,3,29,0.141,0.08,0.28,10.34,A
4256,渡 辺 浩 司,4,10,0.139,0.05,0.31,50.0,B
4768,田 代 元 気,5,3,0.127,0.09,0.17,0.0,参考
4709,岡 村 将 也,6,33,0.157,0.04,0.38,12.12,A
4151,下 河 誉 史,2,19,0.192,0.07,0.38,0.0,B
4522,古 澤 光 紀,3,20,0.133,0.08,0.21,10.0,A
3876,中 辻 崇 人,4,16,0.117,0.03,0.21,31.25,B
4668,楠 本 晃 嗣,5,6,0.203,0.08,0.33,0.0,C
4451,松 崎 祐太郎,1,24,0.138,0.01,0.23,12.5,A
3783,瓜 生 正 義,3,20,0.151,0.07,0.32,10.0,A
4336,松 田 竜 馬,4,13,0.165,0.01,0.36,15.38,B
3869,井 芹 大 志,5,3,0.213,0.17,0.26,0.0,参考
4346,前 田 健太郎,6,15,0.162,0.07,0.27,6.67,B
3473,石 川 真 二,2,63,0.149,0.02,0.28,20.63,A
4236,松 村 敏,1,45,0.129,0.03,0.37,53.33,A
3714,梶 原 正,2,15,0.183,0.02,0.29,6.67,B
4189,川 上 剛,3,42,0.159,0.03,0.3,14.29,A
3928,林 恵 祐,4,23,0.156,0.06,0.28,13.04,A
3121,占 部 彰 二,5,5,0.164,0.09,0.25,20.0,C
4122,安 東 幸 治,6,17,0.186,0.07,0.34,23.53,B
4371,西 山 貴 浩,1,36,0.127,0.05,0.22,30.56,A
3898,平 田 忠 則,2,14,0.144,0.03,0.24,14.29,B
4256,渡 辺 浩 司,3,9,0.143,0.09,0.24,33.33,C
4544,松 田 大志郎,4,13,0.169,0.04,0.25,15.38,B
3702,貞 兼 淳 二,5,4,0.18,0.08,0.24,25.0,参考
4193,郷 原 章 平,6,10,0.188,0.11,0.33,20.0,B
4336,松 田 竜 馬,2,7,0.143,0.09,0.18,14.29,C
4668,楠 本 晃 嗣,3,3,0.12,0.05,0.17,0.0,参考
4346,前 田 健太郎,4,9,0.144,0.09,0.18,22.22,C
4607,鶴 田 勇 雄,5,32,0.177,0.01,0.35,12.5,A
3491,富 永 茂,6,3,0.177,0.15,0.22,0.0,参考
4256,渡 辺 浩 司,1,14,0.129,0.01,0.25,7.14,B
4522,古 澤 光 紀,4,22,0.14,0.01,0.28,22.73,A
3444,香 月 大 介,5,12,0.159,0.05,0.41,16.67,B
4151,下 河 誉 史,1,11,0.152,0.06,0.21,0.0,B
4487,三 原 司,2,12,0.171,0.09,0.24,0.0,B
3898,平 田 忠 則,3,10,0.159,0.09,0.23,20.0,B
4355,小 川 広 大,5,11,0.156,0.09,0.28,9.09,B
3783,瓜 生 正 義,4,21,0.12,0.03,0.28,33.33,A
3174,古 賀 勝 則,2,3,0.243,0.13,0.36,0.0,参考
4180,上 野 秀 和,3,8,0.149,0.05,0.24,0.0,C
3702,貞 兼 淳 二,4,8,0.163,0.02,0.33,25.0,C
4236,松 村 敏,5,19,0.107,0.06,0.19,26.32,B
4549,小 林 文 彦,1,11,0.147,0.01,0.26,18.18,B
3876,中 辻 崇 人,2,12,0.137,0.05,0.23,25.0,B
4212,宮 地 孝四朗,3,4,0.14,0.06,0.17,0.0,参考
4607,鶴 田 勇 雄,4,29,0.184,0.06,0.41,13.79,A
3434,松 尾 宣 邦,5,16,0.184,0.09,0.29,6.25,B
4368,山 口 隆 史,1,8,0.171,0.13,0.23,12.5,C
4122,安 東 幸 治,2,11,0.193,0.13,0.31,0.0,B
4193,郷 原 章 平,4,21,0.138,0.06,0.31,42.86,A
4736,高 倉 和 士,6,25,0.182,0.06,0.41,24.0,A
4544,松 田 大志郎,5,15,0.201,0.11,0.31,6.67,B
3537,田 山 和 広,1,6,0.187,0.11,0.29,33.33,C
4355,小 川 広 大,2,14,0.189,0.05,0.29,7.14,B
3782,伊 藤 宏,5,6,0.147,0.08,0.19,16.67,C
3121,占 部 彰 二,1,4,0.18,0.13,0.21,0.0,参考
4332,村 上 彰 一,2,5,0.168,0.11,0.25,0.0,C
4346,前 田 健太郎,3,13,0.184,0.09,0.29,7.69,B
4180,上 野 秀 和,4,9,0.178,0.11,0.29,33.33,C
4729,佐 藤 謙史朗,5,10,0.157,0.04,0.22,20.0,B
3444,香 月 大 介,6,9,0.136,0.07,0.23,55.56,C
3851,森 田 昭 彦,1,8,0.158,0.08,0.24,12.5,C
4549,小 林 文 彦,2,7,0.146,0.1,0.18,0.0,C
4679,植 田 太 一,3,18,0.143,0.06,0.22,22.22,B
3898,平 田 忠 則,5,7,0.106,0.03,0.15,28.57,C
3434,松 尾 宣 邦,6,12,0.203,0.06,0.33,0.0,B
4193,郷 原 章 平,2,19,0.14,0.05,0.27,15.79,B
3714,梶 原 正,5,14,0.144,0.07,0.24,35.71,B
4236,松 村 敏,6,7,0.136,0.02,0.23,28.57,C
4151,下 河 誉 史,5,11,0.191,0.09,0.27,0.0,B
4544,松 田 大志郎,6,13,0.18,0.11,0.33,7.69,B
3783,瓜 生 正 義,2,19,0.152,0.02,0.32,15.79,B
3473,石 川 真 二,1,37,0.129,0.02,0.27,32.43,A
3121,占 部 彰 二,2,6,0.173,0.09,0.24,16.67,C
3702,貞 兼 淳 二,3,10,0.121,0.08,0.2,30.0,B
4371,西 山 貴 浩,4,24,0.12,0.04,0.24,20.83,A
4522,古 澤 光 紀,5,20,0.139,0.07,0.25,20.0,A
3869,井 芹 大 志,6,3,0.117,0.07,0.15,0.0,参考
4736,高 倉 和 士,2,22,0.155,0.05,0.37,13.64,A
4368,山 口 隆 史,6,9,0.198,0.09,0.35,22.22,C
3702,貞 兼 淳 二,1,8,0.155,0.08,0.29,50.0,C
4236,松 村 敏,4,21,0.082,0.01,0.17,66.67,A
3537,田 山 和 広,6,4,0.165,0.09,0.23,0.0,参考
4193,郷 原 章 平,1,25,0.121,0.02,0.19,60.0,A
4346,前 田 健太郎,2,17,0.171,0.03,0.27,0.0,B
4256,渡 辺 浩 司,5,11,0.123,0.05,0.2,0.0,B
3714,梶 原 正,6,7,0.157,0.12,0.21,14.29,C
4451,松 崎 祐太郎,5,11,0.178,0.11,0.26,9.09,B
4549,小 林 文 彦,6,10,0.204,0.07,0.36,0.0,B
4122,安 東 幸 治,1,20,0.175,0.07,0.38,25.0,A
4544,松 田 大志郎,2,14,0.196,0.05,0.36,7.14,B
4189,川 上 剛,4,39,0.148,0.03,0.37,25.64,A
4332,村 上 彰 一,5,8,0.161,0.08,0.25,12.5,C
3434,松 尾 宣 邦,1,13,0.178,0.07,0.31,30.77,B
3491,富 永 茂,2,5,0.182,0.13,0.26,0.0,C
3714,梶 原 正,3,13,0.173,0.07,0.35,30.77,B
3851,森 田 昭 彦,4,16,0.182,0.07,0.25,0.0,B
3537,田 山 和 広,3,9,0.126,0.02,0.22,22.22,C
3928,林 恵 祐,1,12,0.177,0.03,0.35,16.67,B
4522,古 澤 光 紀,1,30,0.121,0.03,0.23,36.67,A
4122,安 東 幸 治,4,14,0.186,0.09,0.28,21.43,B
4189,川 上 剛,5,21,0.17,0.04,0.31,14.29,A
4544,松 田 大志郎,1,26,0.137,0.01,0.28,42.31,A
3869,井 芹 大 志,2,3,0.147,0.14,0.16,0.0,参考
3876,中 辻 崇 人,3,16,0.125,0.02,0.21,18.75,B
4151,下 河 誉 史,4,9,0.188,0.12,0.28,0.0,C
4256,渡 辺 浩 司,6,6,0.138,0.08,0.21,0.0,C
4371,西 山 貴 浩,5,18,0.147,0.07,0.31,16.67,B
4451,松 崎 祐太郎,6,12,0.206,0.06,0.34,0.0,B
4607,鶴 田 勇 雄,2,19,0.159,0.06,0.28,15.79,B
4487,三 原 司,4,11,0.155,0.03,0.34,9.09,B
4679,植 田 太 一,2,12,0.136,0.05,0.23,25.0,B
3491,富 永 茂,5,3,0.22,0.14,0.28,33.33,参考
4668,楠 本 晃 嗣,6,5,0.172,0.09,0.32,40.0,C
3851,森 田 昭 彦,3,14,0.112,0.03,0.21,42.86,B
3444,香 月 大 介,1,8,0.18,0.08,0.29,25.0,C
4487,三 原 司,1,7,0.179,0.13,0.24,14.29,C
4212,宮 地 孝四朗,2,3,0.17,0.14,0.19,0.0,参考
4332,村 上 彰 一,6,5,0.108,0.08,0.15,40.0,C
3434,松 尾 宣 邦,3,20,0.178,0.07,0.32,15.0,A
3121,占 部 彰 二,4,4,0.168,0.08,0.28,25.0,参考
3537,田 山 和 広,5,12,0.147,0.07,0.33,25.0,B
4451,松 崎 祐太郎,2,12,0.154,0.11,0.26,8.33,B
3869,井 芹 大 志,3,4,0.217,0.15,0.32,0.0,参考
3876,中 辻 崇 人,5,14,0.105,0.04,0.21,28.57,B
4607,鶴 田 勇 雄,6,15,0.173,0.09,0.26,26.67,B
4741,中 村 直 喜,5,5,0.236,0.17,0.31,0.0,C
4487,三 原 司,6,8,0.21,0.13,0.31,12.5,C
3444,香 月 大 介,4,14,0.129,0.07,0.23,42.86,B
4151,下 河 誉 史,3,15,0.163,0.07,0.26,20.0,B
4736,高 倉 和 士,4,27,0.15,0.04,0.32,25.93,A
4336,松 田 竜 馬,1,11,0.184,0.06,0.47,9.09,B
4189,川 上 剛,2,26,0.163,0.01,0.29,15.38,A
4346,前 田 健太郎,5,17,0.17,0.02,0.31,11.76,B
3851,森 田 昭 彦,2,21,0.156,0.06,0.24,19.05,A
4736,高 倉 和 士,5,17,0.141,0.05,0.27,29.41,B
4371,西 山 貴 浩,3,20,0.127,0.03,0.24,10.0,A
3876,中 辻 崇 人,6,12,0.111,0.01,0.18,33.33,B
4607,鶴 田 勇 雄,3,28,0.138,0.04,0.29,32.14,A
4487,三 原 司,5,8,0.145,0.06,0.23,0.0,C
4336,松 田 竜 馬,6,9,0.2,0.1,0.31,0.0,C
3121,占 部 彰 二,3,6,0.207,0.17,0.25,16.67,C
4549,小 林 文 彦,5,7,0.177,0.11,0.22,0.0,C
3491,富 永 茂,3,3,0.19,0.14,0.28,0.0,参考
4355,小 川 広 大,1,5,0.116,0.08,0.18,40.0,C
3444,香 月 大 介,3,13,0.146,0.03,0.28,38.46,B
4180,上 野 秀 和,2,10,0.19,0.06,0.38,10.0,B
3782,伊 藤 宏,3,4,0.115,0.05,0.19,75.0,参考
3928,林 恵 祐,2,22,0.2,0.06,0.41,4.55,A
4122,安 東 幸 治,3,19,0.15,0.05,0.25,15.79,B
4709,岡 村 将 也,4,26,0.13,0.04,0.27,30.77,A
4151,下 河 誉 史,6,7,0.2,0.09,0.35,0.0,C
3869,井 芹 大 志,4,4,0.217,0.18,0.26,0.0,参考
4368,山 口 隆 史,3,17,0.152,0.05,0.26,11.76,B
4102,益 田 啓 司,1,30,0.122,0.03,0.28,46.67,A
4060,島 田 一 生,2,9,0.15,0.09,0.23,0.0,C
3666,内 野 省 一,3,3,0.11,0.05,0.18,0.0,参考
3796,長 野 道 臣,5,6,0.153,0.08,0.21,0.0,C
3599,柿 本 達 也,6,3,0.177,0.12,0.23,0.0,参考
4231,鈴 木 裕 隆,1,9,0.151,0.09,0.28,33.33,C
3661,柳 瀬 興 志,2,9,0.192,0.11,0.28,0.0,C
4265,村 上 祐 次,3,6,0.178,0.02,0.36,0.0,C
4079,出 畑 孝 典,4,16,0.122,0.01,0.24,25.0,B
4705,吉 川 勇 作,5,6,0.155,0.11,0.23,33.33,C
3305,小 野 信 樹,1,9,0.161,0.06,0.23,0.0,C
3542,清 水 紀 克,2,16,0.172,0.07,0.33,6.25,B
3502,渡 邉 英 児,3,8,0.175,0.11,0.31,0.0,C
3893,汐 崎 正 則,4,5,0.174,0.11,0.28,0.0,C
4459,片 岡 雅 裕,5,7,0.114,0.07,0.15,57.14,C
4394,永 嶋 裕 一,6,12,0.18,0.07,0.32,8.33,B
3959,坪 井 康 晴,1,8,0.134,0.06,0.21,12.5,C
4232,笠 雅 雄,2,5,0.188,0.11,0.29,0.0,C
3566,川 添 英 正,4,12,0.183,0.05,0.34,8.33,B
4560,庄 司 樹良々,5,3,0.137,0.03,0.29,0.0,参考
4698,高 山 隆 成,6,15,0.219,0.04,0.36,0.0,B
4216,星 栄 爾,1,6,0.12,0.1,0.14,66.67,C
4205,山 口 剛,2,10,0.147,0.05,0.28,20.0,B
4010,越 智 照 浩,3,9,0.162,0.06,0.26,22.22,C
3796,長 野 道 臣,4,5,0.148,0.12,0.16,40.0,C
4739,中 村 晃 朋,5,4,0.172,0.14,0.21,0.0,参考
4475,末 永 祐 輝,6,9,0.16,0.04,0.22,22.22,C
3051,山 口 俊 英,2,5,0.218,0.09,0.32,0.0,C
4335,若 林 将,3,3,0.137,0.11,0.16,33.33,参考
4261,岡 祐 臣,4,11,0.126,0.03,0.23,27.27,B
3698,小 巻 良 至,6,4,0.138,0.07,0.2,0.0,参考
4060,島 田 一 生,1,9,0.131,0.01,0.24,22.22,C
3617,竹 田 広 樹,2,4,0.2,0.01,0.32,25.0,参考
3893,汐 崎 正 則,3,5,0.154,0.01,0.25,20.0,C
3593,横 井 光 弘,4,6,0.14,0.02,0.25,0.0,C
3880,浅 見 宗 孝,5,4,0.14,0.03,0.22,25.0,参考
4360,庄 司 孝 輔,6,3,0.197,0.15,0.26,0.0,参考
4062,後 藤 陽 介,1,6,0.14,0.12,0.17,33.33,C
3660,長谷川 親 王,2,7,0.159,0.11,0.18,0.0,C
4232,笠 雅 雄,3,7,0.133,0.08,0.17,0.0,C
4173,岡 谷 健 吾,4,5,0.172,0.1,0.22,0.0,C
3599,柿 本 達 也,5,3,0.25,0.1,0.41,0.0,参考
4705,吉 川 勇 作,6,12,0.141,0.07,0.27,33.33,B
4148,枝 尾 賢,2,18,0.114,0.03,0.19,11.11,B
2930,新 良 一 規,4,3,0.097,0.04,0.16,33.33,参考
4010,越 智 照 浩,5,5,0.156,0.09,0.22,0.0,C
4560,庄 司 樹良々,6,5,0.124,0.03,0.18,0.0,C
3391,鈴 木 茂 正,1,3,0.133,0.09,0.16,33.33,参考
4378,川 下 晃 司,3,6,0.167,0.07,0.24,50.0,C
3305,小 野 信 樹,4,7,0.106,0.07,0.15,42.86,C
4265,村 上 祐 次,5,6,0.135,0.05,0.2,66.67,C
4261,岡 祐 臣,6,8,0.121,0.05,0.21,37.5,C
3566,川 添 英 正,1,13,0.15,0.07,0.27,7.69,B
4216,星 栄 爾,2,5,0.162,0.12,0.21,20.0,C
4231,鈴 木 裕 隆,3,12,0.15,0.04,0.24,8.33,B
3051,山 口 俊 英,5,4,0.163,0.15,0.17,0.0,参考
4358,松 本 庸 平,4,7,0.176,0.14,0.24,0.0,C
4459,片 岡 雅 裕,6,3,0.143,0.12,0.17,0.0,参考
4205,山 口 剛,1,9,0.137,0.06,0.27,22.22,C
4079,出 畑 孝 典,2,13,0.166,0.09,0.31,38.46,B
3959,坪 井 康 晴,3,5,0.162,0.13,0.22,0.0,C
4102,益 田 啓 司,4,19,0.126,0.04,0.25,42.11,B
3502,渡 邉 英 児,5,6,0.123,0.08,0.22,16.67,C
4335,若 林 将,1,7,0.134,0.05,0.17,57.14,C
3796,長 野 道 臣,2,3,0.14,0.11,0.19,33.33,参考
3660,長谷川 親 王,3,9,0.147,0.05,0.28,11.11,C
3617,竹 田 広 樹,5,7,0.236,0.18,0.34,0.0,C
4148,枝 尾 賢,1,30,0.102,0.01,0.2,36.67,A
4475,末 永 祐 輝,2,7,0.193,0.16,0.24,0.0,C
3880,浅 見 宗 孝,3,5,0.16,0.12,0.18,40.0,C
3959,坪 井 康 晴,4,5,0.144,0.07,0.21,0.0,C
4739,中 村 晃 朋,6,3,0.15,0.09,0.21,0.0,参考
4358,松 本 庸 平,1,4,0.148,0.08,0.23,50.0,参考
4560,庄 司 樹良々,2,4,0.155,0.08,0.26,25.0,参考
4173,岡 谷 健 吾,3,7,0.147,0.12,0.17,0.0,C
4394,永 嶋 裕 一,4,13,0.113,0.01,0.24,46.15,B
4060,島 田 一 生,6,7,0.157,0.04,0.28,42.86,C
3502,渡 邉 英 児,1,8,0.206,0.15,0.31,25.0,C
3305,小 野 信 樹,2,4,0.18,0.11,0.23,0.0,参考
4261,岡 祐 臣,3,7,0.137,0.03,0.24,28.57,C
4010,越 智 照 浩,4,7,0.196,0.04,0.31,0.0,C
4216,星 栄 爾,5,7,0.124,0.01,0.29,42.86,C
3593,横 井 光 弘,6,10,0.191,0.11,0.34,0.0,B
4459,片 岡 雅 裕,1,5,0.138,0.12,0.16,40.0,C
4079,出 畑 孝 典,3,12,0.145,0.06,0.36,16.67,B
3599,柿 本 達 也,4,4,0.172,0.14,0.21,25.0,参考
4475,末 永 祐 輝,1,4,0.138,0.09,0.24,75.0,参考
3566,川 添 英 正,2,14,0.189,0.04,0.27,7.14,B
4698,高 山 隆 成,5,9,0.246,0.04,0.5,0.0,C
4062,後 藤 陽 介,6,8,0.17,0.09,0.32,12.5,C
4394,永 嶋 裕 一,1,7,0.151,0.1,0.21,42.86,C
4739,中 村 晃 朋,3,4,0.148,0.08,0.2,0.0,参考
3660,長谷川 親 王,5,9,0.169,0.11,0.25,11.11,C
3661,柳 瀬 興 志,6,4,0.172,0.11,0.24,0.0,参考
2930,新 良 一 規,1,5,0.14,0.01,0.21,20.0,C
4265,村 上 祐 次,2,8,0.199,0.12,0.36,0.0,C
4232,笠 雅 雄,5,6,0.133,0.09,0.17,16.67,C
3893,汐 崎 正 則,6,5,0.172,0.05,0.32,20.0,C
4459,片 岡 雅 裕,2,4,0.108,0.05,0.17,0.0,参考
3698,小 巻 良 至,3,7,0.177,0.09,0.33,14.29,C
3502,渡 邉 英 児,4,12,0.126,0.06,0.18,0.0,B
4261,岡 祐 臣,1,13,0.165,0.05,0.24,30.77,B
3880,浅 見 宗 孝,2,6,0.14,0.02,0.26,33.33,C
4231,鈴 木 裕 隆,5,7,0.126,0.04,0.19,14.29,C
4173,岡 谷 健 吾,1,7,0.194,0.12,0.29,28.57,C
3959,坪 井 康 晴,2,4,0.168,0.13,0.19,0.0,参考
3305,小 野 信 樹,3,8,0.136,0.09,0.18,37.5,C
3661,柳 瀬 興 志,4,5,0.14,0.05,0.23,20.0,C
4102,益 田 啓 司,5,18,0.109,0.01,0.2,27.78,B
4079,出 畑 孝 典,1,23,0.137,0.03,0.25,26.09,A
2930,新 良 一 規,2,6,0.19,0.13,0.28,0.0,C
4148,枝 尾 賢,3,13,0.135,0.07,0.2,38.46,B
4205,山 口 剛,4,12,0.093,0.04,0.18,41.67,B
4062,後 藤 陽 介,5,4,0.13,0.07,0.16,25.0,参考
4216,星 栄 爾,6,5,0.166,0.08,0.27,20.0,C
3368,新 名 文 博,2,3,0.157,0.06,0.26,0.0,参考
4232,笠 雅 雄,4,10,0.144,0.01,0.24,50.0,B
3051,山 口 俊 英,1,4,0.083,0.06,0.11,100.0,参考
3893,汐 崎 正 則,2,7,0.227,0.16,0.42,0.0,C
4060,島 田 一 生,5,5,0.154,0.07,0.24,0.0,C
4265,村 上 祐 次,6,5,0.186,0.05,0.34,0.0,C
4102,益 田 啓 司,3,23,0.127,0.04,0.25,34.78,A
4148,枝 尾 賢,5,17,0.116,0.01,0.19,23.53,B
2930,新 良 一 規,3,4,0.172,0.13,0.19,0.0,参考
4231,鈴 木 裕 隆,4,8,0.158,0.07,0.24,25.0,C
4394,永 嶋 裕 一,5,11,0.146,0.08,0.31,18.18,B
3617,竹 田 広 樹,3,8,0.176,0.08,0.27,12.5,C
3698,小 巻 良 至,5,3,0.25,0.19,0.3,0.0,参考
3893,汐 崎 正 則,1,4,0.17,0.1,0.24,0.0,参考
4358,松 本 庸 平,2,7,0.191,0.13,0.22,0.0,C
3566,川 添 英 正,5,14,0.204,0.09,0.31,0.0,B
3880,浅 見 宗 孝,6,6,0.17,0.09,0.28,33.33,C
3661,柳 瀬 興 志,1,4,0.235,0.15,0.32,0.0,参考
3599,柿 本 達 也,2,3,0.257,0.24,0.28,0.0,参考
4560,庄 司 樹良々,3,4,0.152,0.09,0.2,50.0,参考
4265,村 上 祐 次,4,3,0.177,0.12,0.25,33.33,参考
4475,末 永 祐 輝,5,9,0.136,0.08,0.18,22.22,C
4739,中 村 晃 朋,2,5,0.126,0.07,0.19,20.0,C
3660,長谷川 親 王,4,10,0.137,0.05,0.2,30.0,B
4360,庄 司 孝 輔,1,4,0.2,0.13,0.27,0.0,参考
4216,星 栄 爾,3,4,0.103,0.05,0.14,100.0,参考
3305,小 野 信 樹,6,4,0.225,0.15,0.31,0.0,参考
4378,川 下 晃 司,1,5,0.222,0.12,0.37,20.0,C
4060,島 田 一 生,3,8,0.168,0.11,0.28,12.5,C
3391,鈴 木 茂 正,4,3,0.113,0.07,0.14,66.67,参考
4010,越 智 照 浩,6,7,0.203,0.07,0.35,14.29,C
2930,新 良 一 規,5,3,0.173,0.07,0.36,66.67,参考
4261,岡 祐 臣,5,7,0.141,0.1,0.19,14.29,C
3566,川 添 英 正,6,7,0.167,0.07,0.25,14.29,C
4173,岡 谷 健 吾,2,10,0.178,0.09,0.31,0.0,B
4459,片 岡 雅 裕,4,5,0.112,0.06,0.19,60.0,C
4335,若 林 将,5,4,0.11,0.08,0.15,0.0,参考
4148,枝 尾 賢,6,9,0.112,0.04,0.23,55.56,C
3661,柳 瀬 興 志,3,7,0.159,0.11,0.31,0.0,C
3880,浅 見 宗 孝,4,6,0.142,0.07,0.23,33.33,C
3593,横 井 光 弘,5,8,0.118,0.07,0.17,37.5,C
4232,笠 雅 雄,6,4,0.125,0.09,0.17,50.0,参考
4062,後 藤 陽 介,3,4,0.158,0.08,0.21,25.0,参考
4360,庄 司 孝 輔,5,5,0.16,0.11,0.26,0.0,C
4475,末 永 祐 輝,4,5,0.192,0.1,0.35,0.0,C
4173,岡 谷 健 吾,5,10,0.152,0.1,0.2,10.0,B
4102,益 田 啓 司,2,12,0.115,0.03,0.3,33.33,B
3661,柳 瀬 興 志,5,7,0.159,0.04,0.25,0.0,C
3880,浅 見 宗 孝,1,3,0.143,0.09,0.19,33.33,参考
4358,松 本 庸 平,5,6,0.203,0.08,0.31,16.67,C
4360,庄 司 孝 輔,2,7,0.179,0.09,0.28,0.0,C
4060,島 田 一 生,4,17,0.174,0.08,0.39,29.41,B
3796,長 野 道 臣,6,5,0.104,0.06,0.17,0.0,C
4394,永 嶋 裕 一,2,9,0.169,0.03,0.26,0.0,C
4475,末 永 祐 輝,3,8,0.152,0.1,0.29,12.5,C
3660,長谷川 親 王,1,4,0.145,0.07,0.25,50.0,参考
2959,高 田 悌 二,4,3,0.22,0.18,0.27,0.0,参考
4010,越 智 照 浩,2,6,0.193,0.09,0.26,16.67,C
3617,竹 田 広 樹,6,4,0.265,0.18,0.34,0.0,参考
4378,川 下 晃 司,5,4,0.165,0.14,0.19,0.0,参考
4231,鈴 木 裕 隆,6,9,0.134,0.08,0.19,33.33,C
4062,後 藤 陽 介,2,7,0.171,0.11,0.29,0.0,C
4205,山 口 剛,3,10,0.09,0.04,0.17,40.0,B
4148,枝 尾 賢,4,21,0.107,0.03,0.19,42.86,A
4173,岡 谷 健 吾,6,6,0.135,0.09,0.18,16.67,C
3660,長谷川 親 王,6,3,0.13,0.09,0.16,33.33,参考
4062,後 藤 陽 介,4,7,0.149,0.01,0.25,28.57,C
4378,川 下 晃 司,4,3,0.17,0.11,0.23,66.67,参考
3617,竹 田 広 樹,1,3,0.173,0.14,0.21,0.0,参考
3051,山 口 俊 英,4,4,0.182,0.16,0.19,25.0,参考
3305,小 野 信 樹,5,6,0.115,0.04,0.27,33.33,C
4358,松 本 庸 平,6,4,0.18,0.1,0.23,0.0,参考
4459,片 岡 雅 裕,3,4,0.11,0.05,0.15,25.0,参考
4360,庄 司 孝 輔,4,5,0.168,0.1,0.27,0.0,C
4231,鈴 木 裕 隆,2,8,0.173,0.08,0.33,0.0,C
3796,長 野 道 臣,1,4,0.14,0.08,0.21,25.0,参考
4394,永 嶋 裕 一,3,10,0.118,0.08,0.23,10.0,B
4102,益 田 啓 司,6,13,0.175,0.06,0.29,30.77,B
3022,西 山 昇 一,1,9,0.133,0.06,0.28,33.33,C
4713,白 神 優,5,11,0.165,0.04,0.29,27.27,B
4348,宮 崎 奨,3,6,0.173,0.07,0.24,0.0,C
4787,椎 名 豊,6,13,0.111,0.0,0.23,53.85,B
4554,花 本 大 樹,4,7,0.174,0.08,0.22,28.57,C
3414,加 瀬 智 宏,1,4,0.115,0.07,0.22,75.0,参考
3471,赤 峰 和 也,2,13,0.22,0.07,0.35,0.0,B
4659,木 下 翔 太,3,6,0.137,0.03,0.24,16.67,C
3744,徳 増 秀 樹,4,4,0.165,0.09,0.28,0.0,参考
4147,石 田 一 吉,5,3,0.17,0.06,0.24,0.0,参考
3985,内 田 貴 士,1,5,0.156,0.11,0.19,20.0,C
3935,岩 津 徹 郎,2,10,0.168,0.09,0.22,0.0,B
4352,下 條 雄太郎,3,14,0.134,0.02,0.27,28.57,B
3715,倉 尾 大 介,4,3,0.177,0.03,0.27,33.33,参考
4413,水 摩 敦,5,16,0.186,0.03,0.42,18.75,B
4732,堀 本 和 也,6,6,0.103,0.01,0.19,50.0,C
4320,峰 竜 太,1,22,0.156,0.06,0.31,36.36,A
3392,小 森 信 雄,2,3,0.2,0.14,0.29,0.0,参考
3282,池 本 輝 明,3,3,0.207,0.17,0.28,66.67,参考
